Date,Open,High,Low,Close,Adj Close,Volume
2018-03-12,7.460000,7.600000,7.390000,7.600000,7.600000,855300
2018-03-13,7.680000,7.740000,7.530000,7.550000,7.550000,677800
2018-03-14,7.560000,7.700000,7.300000,7.370000,7.370000,687600
2018-03-15,7.360000,7.430000,7.130000,7.180000,7.180000,339000
2018-03-16,7.160000,7.230000,7.020000,7.050000,7.050000,514000
2018-03-19,7.060000,7.060000,6.950000,7.040000,7.040000,689600
2018-03-20,7.070000,7.110000,6.820000,6.890000,6.890000,863600
2018-03-21,6.900000,6.900000,6.650000,6.650000,6.650000,898900
2018-03-22,6.700000,6.800000,6.610000,6.740000,6.740000,479000
2018-03-23,6.690000,6.720000,6.570000,6.670000,6.670000,639200
2018-03-26,6.670000,6.760000,6.600000,6.690000,6.690000,473800
2018-03-27,6.680000,6.700000,6.550000,6.610000,6.610000,500200
2018-03-28,6.620000,6.620000,6.350000,6.570000,6.570000,561300
2018-03-29,6.650000,6.670000,6.560000,6.600000,6.600000,366200
2018-04-02,6.690000,6.700000,6.520000,6.570000,6.570000,326400
2018-04-03,6.570000,6.600000,6.470000,6.510000,6.510000,359300
2018-04-04,6.430000,6.550000,6.380000,6.450000,6.450000,415900
2018-04-05,6.630000,6.690000,6.550000,6.690000,6.690000,362900
2018-04-06,6.690000,6.790000,6.610000,6.700000,6.700000,432100
2018-04-09,6.720000,6.990000,6.630000,6.650000,6.650000,995800
2018-04-10,6.680000,6.790000,6.500000,6.510000,6.510000,716800
2018-04-11,6.520000,6.600000,6.320000,6.330000,6.330000,903100
2018-04-12,6.370000,6.470000,6.360000,6.460000,6.460000,303600
2018-04-13,6.460000,6.460000,6.350000,6.360000,6.360000,258900
2018-04-16,6.360000,6.410000,6.270000,6.280000,6.280000,198600
2018-04-17,6.280000,6.340000,6.190000,6.210000,6.210000,250200
2018-04-18,6.250000,6.320000,6.130000,6.200000,6.200000,416700
2018-04-19,6.200000,6.220000,6.010000,6.050000,6.050000,713400
2018-04-20,6.060000,6.140000,6.030000,6.060000,6.060000,349400
2018-04-23,6.060000,6.070000,5.930000,5.980000,5.980000,577800
2018-04-24,6.020000,6.090000,5.980000,6.050000,6.050000,281200
2018-04-25,5.960000,6.060000,5.960000,6.040000,6.040000,213100
2018-04-26,5.990000,6.060000,5.980000,5.990000,5.990000,196400
2018-04-27,5.960000,6.050000,5.930000,5.950000,5.950000,382000
2018-04-30,5.980000,5.990000,5.850000,5.890000,5.890000,4549700
2018-05-02,5.840000,5.890000,5.620000,5.760000,5.760000,955700
2018-05-03,5.750000,5.750000,5.360000,5.450000,5.450000,967200
2018-05-04,5.420000,5.500000,5.170000,5.500000,5.500000,1298100
2018-05-07,5.590000,5.860000,5.530000,5.820000,5.820000,1157200
2018-05-08,5.850000,6.050000,5.760000,5.930000,5.930000,849700
2018-05-09,5.970000,6.060000,5.710000,5.750000,5.750000,780800
2018-05-10,5.800000,5.880000,5.760000,5.850000,5.850000,279100
2018-05-11,5.680000,5.680000,5.400000,5.520000,5.520000,1693700
2018-05-14,5.530000,5.550000,5.300000,5.490000,5.490000,834300
2018-05-15,5.400000,5.420000,5.300000,5.310000,5.310000,330700
2018-05-16,5.350000,5.390000,5.220000,5.310000,5.310000,552900
2018-05-17,5.320000,5.380000,4.900000,4.960000,4.960000,1493600
2018-05-18,4.960000,4.960000,4.700000,4.710000,4.710000,1190300
2018-05-21,4.790000,4.940000,4.570000,4.710000,4.710000,988700
2018-05-22,4.710000,4.870000,4.680000,4.870000,4.870000,639500
2018-05-23,4.800000,5.040000,4.730000,4.820000,4.820000,665500
2018-05-24,4.800000,4.980000,4.720000,4.890000,4.890000,560900
2018-05-25,4.890000,4.960000,4.770000,4.770000,4.770000,405100
2018-05-28,4.640000,4.710000,4.230000,4.390000,4.390000,633300
2018-05-29,4.440000,4.660000,4.430000,4.660000,4.660000,559500
2018-05-30,4.690000,4.780000,4.510000,4.720000,4.720000,1106900
2018-06-01,4.790000,4.930000,4.670000,4.840000,4.840000,646900
2018-06-04,4.820000,5.100000,4.820000,5.100000,5.100000,458400
2018-06-05,5.140000,5.150000,4.820000,4.860000,4.860000,807400
2018-06-06,4.860000,4.860000,4.500000,4.560000,4.560000,727000
2018-06-07,4.580000,4.580000,3.950000,4.300000,4.300000,1747800
2018-06-08,4.300000,4.300000,4.020000,4.180000,4.180000,1917300
2018-06-11,4.200000,4.350000,4.150000,4.160000,4.160000,569600
2018-06-12,4.190000,4.300000,4.180000,4.270000,4.270000,597800
2018-06-13,4.270000,4.420000,4.080000,4.090000,4.090000,747900
2018-06-14,4.140000,4.160000,4.000000,4.030000,4.030000,943100
2018-06-15,4.070000,4.130000,3.880000,4.010000,4.010000,789300
2018-06-18,4.000000,4.000000,3.890000,3.920000,3.920000,255300
2018-06-19,3.910000,4.150000,3.890000,4.120000,4.120000,498900
2018-06-20,4.160000,4.230000,3.990000,4.060000,4.060000,510500
2018-06-21,4.030000,4.070000,3.840000,3.860000,3.860000,537300
2018-06-22,3.940000,3.980000,3.830000,3.950000,3.950000,247500
2018-06-25,3.980000,3.980000,3.790000,3.830000,3.830000,582800
2018-06-26,3.870000,3.880000,3.710000,3.800000,3.800000,500200
2018-06-27,3.810000,3.810000,3.750000,3.750000,3.750000,169500
2018-06-28,3.750000,3.870000,3.730000,3.850000,3.850000,359300
2018-06-29,3.870000,3.920000,3.820000,3.840000,3.840000,255100
2018-07-02,3.840000,3.860000,3.760000,3.780000,3.780000,372300
2018-07-03,3.870000,3.890000,3.770000,3.800000,3.800000,325200
2018-07-04,3.830000,3.860000,3.780000,3.850000,3.850000,239700
2018-07-05,3.880000,4.050000,3.820000,3.950000,3.950000,417800
2018-07-06,4.000000,4.050000,3.840000,3.940000,3.940000,331800
2018-07-10,3.960000,4.010000,3.890000,3.990000,3.990000,252800
2018-07-11,3.980000,3.990000,3.830000,3.830000,3.830000,400000
2018-07-12,3.860000,3.950000,3.860000,3.920000,3.920000,387600
2018-07-13,3.940000,4.300000,3.890000,4.290000,4.290000,1458000
2018-07-16,4.350000,4.490000,4.310000,4.460000,4.460000,1788800
2018-07-17,4.500000,4.790000,4.430000,4.760000,4.760000,1381100
2018-07-18,4.760000,4.760000,4.490000,4.500000,4.500000,1164200
2018-07-19,4.470000,4.720000,4.310000,4.710000,4.710000,989600
2018-07-20,4.740000,4.900000,4.720000,4.800000,4.800000,691000
2018-07-23,4.810000,4.890000,4.760000,4.780000,4.780000,453500
2018-07-24,4.820000,4.870000,4.630000,4.640000,4.640000,573700
2018-07-25,4.680000,4.750000,4.510000,4.550000,4.550000,436800
2018-07-26,4.600000,4.600000,4.320000,4.350000,4.350000,688800
2018-07-27,4.350000,4.380000,4.170000,4.180000,4.180000,528500
2018-07-30,4.180000,4.300000,4.090000,4.100000,4.100000,401500
2018-07-31,4.090000,4.430000,4.020000,4.430000,4.430000,868200
2018-08-01,4.470000,4.550000,4.330000,4.350000,4.350000,907800
2018-08-02,4.350000,4.360000,4.200000,4.260000,4.260000,360700
2018-08-03,4.260000,4.350000,4.250000,4.300000,4.300000,403000
2018-08-06,4.340000,5.010000,4.300000,5.010000,5.010000,2625000
2018-08-07,5.060000,5.350000,4.660000,4.760000,4.760000,3534400
2018-08-08,4.820000,4.920000,4.600000,4.700000,4.700000,849400
2018-08-09,4.750000,5.030000,4.750000,4.910000,4.910000,1440600
2018-08-10,4.750000,4.750000,4.310000,4.560000,4.560000,2291500
2018-08-13,4.500000,4.670000,4.380000,4.510000,4.510000,650600
2018-08-14,4.560000,4.660000,4.470000,4.600000,4.600000,498700
2018-08-15,4.590000,4.600000,4.410000,4.600000,4.600000,735300
2018-08-16,4.600000,4.670000,4.490000,4.530000,4.530000,524600
2018-08-17,4.520000,4.570000,4.340000,4.560000,4.560000,770900
2018-08-20,4.590000,4.660000,4.510000,4.510000,4.510000,394200
2018-08-21,4.560000,4.600000,4.400000,4.530000,4.530000,557200
2018-08-22,4.560000,4.560000,4.410000,4.560000,4.560000,297900
2018-08-23,4.570000,4.570000,4.450000,4.450000,4.450000,271600
2018-08-24,4.500000,4.540000,4.320000,4.420000,4.420000,871500
2018-08-27,4.410000,4.530000,4.310000,4.530000,4.530000,527400
2018-08-28,4.530000,4.530000,4.400000,4.480000,4.480000,386600
2018-08-29,4.490000,4.520000,4.400000,4.410000,4.410000,842700
2018-08-30,4.440000,4.440000,4.080000,4.120000,4.120000,1277300
2018-08-31,4.130000,4.250000,4.080000,4.080000,4.080000,751300
2018-09-03,4.090000,4.100000,3.900000,3.970000,3.970000,495200
2018-09-04,4.000000,4.050000,3.910000,4.000000,4.000000,625600
2018-09-05,4.000000,4.000000,3.920000,3.930000,3.930000,217500
2018-09-06,3.960000,4.030000,3.940000,3.990000,3.990000,196900
2018-09-10,4.020000,4.070000,3.900000,3.930000,3.930000,471100
2018-09-11,3.900000,3.960000,3.780000,3.780000,3.780000,1112700
2018-09-12,3.820000,4.010000,3.810000,3.990000,3.990000,599600
2018-09-13,4.000000,4.040000,3.800000,3.800000,3.800000,667300
2018-09-14,3.880000,3.900000,3.740000,3.820000,3.820000,408100
2018-09-17,3.820000,3.870000,3.770000,3.860000,3.860000,441200
2018-09-18,3.860000,3.960000,3.860000,3.930000,3.930000,391700
2018-09-19,3.900000,3.990000,3.860000,3.890000,3.890000,397900
2018-09-20,3.910000,3.980000,3.810000,3.870000,3.870000,468000
2018-09-21,3.870000,3.930000,3.820000,3.830000,3.830000,1876600
2018-09-24,3.850000,3.910000,3.820000,3.820000,3.820000,167500
2018-09-25,3.800000,3.870000,3.770000,3.870000,3.870000,181800
2018-09-26,3.880000,3.900000,3.830000,3.850000,3.850000,311700
2018-09-27,3.850000,3.950000,3.840000,3.900000,3.900000,408600
2018-09-28,3.890000,4.090000,3.870000,4.000000,4.000000,602500
2018-10-01,4.000000,4.050000,3.810000,3.880000,3.880000,671900
2018-10-02,3.930000,4.060000,3.900000,3.950000,3.950000,644900
2018-10-03,4.040000,4.170000,3.970000,4.000000,4.000000,952500
2018-10-04,4.030000,4.050000,3.930000,4.000000,4.000000,385600
2018-10-05,4.050000,4.110000,4.020000,4.070000,4.070000,317200
2018-10-08,4.160000,4.400000,4.070000,4.170000,4.170000,942700
2018-10-09,4.160000,4.380000,4.100000,4.290000,4.290000,1052300
2018-10-10,4.300000,4.350000,4.170000,4.300000,4.300000,736300
2018-10-11,4.400000,4.600000,4.340000,4.580000,4.580000,2328800
2018-10-15,4.580000,4.610000,4.310000,4.370000,4.370000,773200
2018-10-16,4.430000,4.540000,4.350000,4.480000,4.480000,694400
2018-10-17,4.520000,4.740000,4.470000,4.700000,4.700000,1023700
2018-10-18,4.710000,4.940000,4.630000,4.700000,4.700000,872700
2018-10-19,4.710000,4.940000,4.630000,4.800000,4.800000,723700
2018-10-22,4.800000,4.970000,4.770000,4.780000,4.780000,877900
2018-10-23,4.790000,4.980000,4.780000,4.890000,4.890000,967100
2018-10-24,4.940000,5.090000,4.940000,5.000000,5.000000,650900
2018-10-25,5.000000,5.240000,5.000000,5.220000,5.220000,810500
2018-10-26,5.290000,5.340000,5.050000,5.200000,5.200000,3375300
2018-10-29,5.260000,5.340000,4.870000,4.870000,4.870000,926500
2018-10-30,4.950000,5.230000,4.930000,5.100000,5.100000,984500
2018-10-31,5.200000,5.300000,5.170000,5.200000,5.200000,558800
2018-11-01,5.230000,5.380000,5.220000,5.370000,5.370000,497800
2018-11-05,5.400000,5.680000,5.360000,5.420000,5.420000,1278600
2018-11-06,5.480000,5.580000,5.380000,5.440000,5.440000,1060900
2018-11-07,5.510000,5.600000,5.410000,5.470000,5.470000,718900
2018-11-08,5.920000,6.600000,5.720000,6.450000,6.450000,9257200
2018-11-09,6.400000,6.410000,5.950000,6.000000,6.000000,1876700
2018-11-12,5.970000,6.250000,5.660000,6.040000,6.040000,1234800
2018-11-13,6.040000,6.110000,5.900000,5.910000,5.910000,778100
2018-11-14,5.600000,5.850000,5.560000,5.850000,5.850000,1877400
2018-11-16,5.880000,6.060000,5.870000,5.950000,5.950000,609600
2018-11-19,5.960000,6.000000,5.920000,5.980000,5.980000,493400
2018-11-21,5.970000,5.990000,5.760000,5.980000,5.980000,682300
2018-11-22,5.980000,6.000000,5.830000,5.890000,5.890000,271900
2018-11-23,5.930000,5.930000,5.770000,5.800000,5.800000,240600
2018-11-26,5.800000,5.910000,5.610000,5.740000,5.740000,475700
2018-11-27,5.780000,5.840000,5.690000,5.750000,5.750000,455600
2018-11-28,5.750000,5.800000,5.650000,5.700000,5.700000,436400
2018-11-29,5.710000,5.710000,5.450000,5.580000,5.580000,1452000
2018-11-30,5.520000,5.650000,5.350000,5.650000,5.650000,1252900
2018-12-03,5.740000,5.980000,5.670000,5.680000,5.680000,1801300
2018-12-04,5.700000,5.940000,5.610000,5.690000,5.690000,1810300
2018-12-05,5.790000,5.880000,5.680000,5.780000,5.780000,555400
2018-12-06,5.760000,5.800000,5.660000,5.750000,5.750000,725600
2018-12-07,5.750000,5.800000,5.510000,5.550000,5.550000,1120900
2018-12-10,5.540000,5.690000,5.400000,5.480000,5.480000,414900
2018-12-11,5.580000,5.600000,5.250000,5.280000,5.280000,966100
2018-12-12,5.330000,5.490000,5.310000,5.370000,5.370000,598800
2018-12-13,5.370000,5.440000,5.330000,5.430000,5.430000,389800
2018-12-14,5.430000,5.430000,5.270000,5.300000,5.300000,320300
2018-12-17,5.300000,5.300000,5.060000,5.060000,5.060000,869000
2018-12-18,5.070000,5.200000,5.070000,5.080000,5.080000,579200
2018-12-19,5.120000,5.250000,4.960000,5.010000,5.010000,637600
2018-12-20,5.060000,5.280000,4.960000,5.280000,5.280000,946600
2018-12-21,5.290000,5.420000,5.210000,5.270000,5.270000,806600
2018-12-26,5.250000,5.250000,5.080000,5.120000,5.120000,538100
2018-12-27,5.120000,5.210000,4.960000,4.960000,4.960000,562600
2018-12-28,5.000000,5.280000,5.000000,5.190000,5.190000,626800
2019-01-02,5.140000,5.600000,5.140000,5.540000,5.540000,1023700
2019-01-03,5.470000,5.700000,5.450000,5.610000,5.610000,724400
2019-01-04,5.690000,5.690000,5.550000,5.670000,5.670000,505300
2019-01-07,5.620000,5.800000,5.610000,5.700000,5.700000,671800
2019-01-08,5.750000,5.770000,5.530000,5.540000,5.540000,313100
2019-01-09,5.550000,5.700000,5.550000,5.640000,5.640000,380800
2019-01-10,5.670000,5.920000,5.640000,5.870000,5.870000,1230700
2019-01-11,5.950000,5.970000,5.780000,5.850000,5.850000,580400
2019-01-14,5.880000,5.900000,5.620000,5.700000,5.700000,956000
2019-01-15,5.730000,5.800000,5.440000,5.500000,5.500000,1603700
2019-01-16,5.490000,5.590000,5.310000,5.460000,5.460000,836900
2019-01-17,5.500000,5.550000,5.400000,5.480000,5.480000,657400
2019-01-18,5.480000,5.580000,5.460000,5.470000,5.470000,639700
2019-01-21,5.490000,5.560000,5.340000,5.400000,5.400000,444100
2019-01-22,5.350000,5.520000,5.350000,5.430000,5.430000,565700
2019-01-23,5.420000,5.680000,5.420000,5.620000,5.620000,3591800
2019-01-24,5.700000,5.900000,5.640000,5.850000,5.850000,7132200
2019-01-28,5.810000,5.960000,5.750000,5.880000,5.880000,980100
2019-01-29,5.900000,5.970000,5.810000,5.830000,5.830000,468200
2019-01-30,5.820000,6.250000,5.820000,6.230000,6.230000,2422200
2019-01-31,6.250000,6.410000,6.160000,6.250000,6.250000,2385200
2019-02-01,6.280000,6.460000,6.200000,6.370000,6.370000,1302800
2019-02-04,6.400000,6.580000,6.300000,6.500000,6.500000,1447800
2019-02-05,6.550000,6.590000,6.210000,6.390000,6.390000,1129800
2019-02-06,6.390000,6.390000,6.060000,6.100000,6.100000,1010600
2019-02-07,6.130000,6.200000,5.970000,6.130000,6.130000,945900
2019-02-08,6.120000,6.340000,6.040000,6.340000,6.340000,869500
2019-02-11,6.380000,6.480000,6.210000,6.230000,6.230000,972900
2019-02-12,6.290000,6.500000,6.110000,6.500000,6.500000,911400
2019-02-13,6.500000,6.740000,6.400000,6.430000,6.430000,1562600
2019-02-14,6.480000,6.490000,6.190000,6.490000,6.490000,934100
2019-02-15,6.450000,6.480000,6.320000,6.350000,6.350000,439200
2019-02-18,6.350000,6.360000,6.240000,6.320000,6.320000,336300
2019-02-19,6.320000,6.460000,6.320000,6.460000,6.460000,431600
2019-02-20,6.460000,6.660000,6.260000,6.260000,6.260000,1009800
2019-02-21,6.300000,6.350000,6.010000,6.070000,6.070000,708300
2019-02-22,6.070000,6.500000,6.040000,6.500000,6.500000,578600
2019-02-25,6.450000,6.490000,6.240000,6.240000,6.240000,516900
2019-02-26,6.260000,6.300000,6.140000,6.150000,6.150000,356600
2019-02-27,6.210000,6.470000,6.160000,6.380000,6.380000,841900
2019-02-28,6.380000,6.380000,6.160000,6.160000,6.160000,541600
2019-03-01,6.190000,6.400000,6.030000,6.400000,6.400000,723500
2019-03-06,null,null,null,null,null,null
2019-03-07,6.100000,6.570000,6.060000,6.570000,6.570000,1221000
2019-03-08,6.390000,6.500000,6.270000,6.500000,6.500000,1431600
2019-03-11,6.540000,6.540000,6.310000,6.380000,6.380000,762800
2019-03-12,6.400000,6.470000,6.320000,6.320000,6.320000,645000
2019-03-13,6.390000,6.440000,6.260000,6.280000,6.280000,715800
2019-03-14,6.340000,6.350000,6.220000,6.240000,6.240000,602200
2019-03-15,6.430000,6.440000,6.030000,6.030000,6.030000,3177400
2019-03-18,6.030000,6.300000,5.850000,6.240000,6.240000,1949300
2019-03-19,6.200000,6.350000,6.190000,6.190000,6.190000,685900
2019-03-20,6.210000,6.260000,6.120000,6.190000,6.190000,972200
2019-03-21,6.190000,6.230000,5.970000,6.180000,6.180000,1052700
2019-03-22,6.060000,6.200000,6.030000,6.030000,6.030000,447300
2019-03-25,6.020000,6.250000,6.020000,6.150000,6.150000,462200
2019-03-26,6.200000,6.310000,6.160000,6.220000,6.220000,423500
2019-03-27,6.190000,6.290000,5.990000,6.220000,6.220000,806700
2019-03-28,6.140000,6.210000,6.100000,6.160000,6.160000,523500
2019-03-29,6.210000,6.430000,6.180000,6.430000,6.430000,990800
2019-04-01,6.440000,7.110000,6.400000,7.060000,7.060000,3413500
2019-04-02,7.020000,7.240000,6.800000,7.220000,7.220000,2697800
2019-04-03,7.230000,7.660000,7.230000,7.580000,7.580000,2378100
2019-04-04,7.580000,7.750000,7.190000,7.390000,7.390000,2300400
2019-04-05,7.390000,7.570000,7.350000,7.570000,7.570000,821700
2019-04-08,7.540000,7.540000,7.210000,7.230000,7.230000,1515700
2019-04-09,7.250000,7.390000,7.080000,7.090000,7.090000,953800
2019-04-10,7.150000,7.650000,7.150000,7.650000,7.650000,1499300
2019-04-11,7.670000,7.970000,7.400000,7.800000,7.800000,2655800
2019-04-12,7.780000,7.780000,7.500000,7.770000,7.770000,1506500
2019-04-15,7.730000,7.890000,7.570000,7.610000,7.610000,822500
2019-04-16,7.660000,7.780000,7.560000,7.660000,7.660000,518800
2019-04-17,7.620000,7.710000,7.490000,7.650000,7.650000,479900
2019-04-18,7.650000,7.860000,7.560000,7.800000,7.800000,1061900
2019-04-22,7.820000,7.860000,7.650000,7.750000,7.750000,363600
2019-04-23,7.800000,7.940000,7.780000,7.900000,7.900000,514300
2019-04-24,7.860000,7.950000,7.710000,7.820000,7.820000,460200
2019-04-25,7.820000,8.060000,7.660000,7.980000,7.980000,578900
2019-04-26,8.050000,8.330000,8.040000,8.300000,8.300000,1225300
2019-04-29,8.280000,8.380000,7.950000,8.050000,8.050000,1404900
2019-04-30,8.120000,8.150000,7.850000,8.050000,8.050000,829000
2019-05-02,8.050000,8.050000,7.880000,7.940000,7.940000,329800
2019-05-03,7.910000,8.020000,7.880000,7.920000,7.920000,358600
2019-05-06,7.800000,7.990000,7.710000,7.830000,7.830000,383000
2019-05-07,7.860000,7.900000,7.560000,7.660000,7.660000,341700
2019-05-08,7.620000,7.800000,7.420000,7.490000,7.490000,904600
2019-05-09,7.490000,7.490000,7.250000,7.280000,7.280000,493200
2019-05-10,7.150000,7.150000,6.830000,7.130000,7.130000,1669000
2019-05-13,7.000000,7.080000,6.830000,7.040000,7.040000,674700
2019-05-14,7.030000,7.060000,6.810000,6.890000,6.890000,647600
2019-05-15,6.800000,6.800000,6.380000,6.380000,6.380000,1507400
2019-05-16,6.350000,6.400000,5.880000,5.880000,5.880000,1776300
2019-05-17,5.870000,6.100000,5.600000,5.650000,5.650000,1651200
2019-05-20,5.640000,5.990000,5.620000,5.960000,5.960000,738300
2019-05-21,6.020000,6.190000,5.970000,6.050000,6.050000,1045700
2019-05-22,6.100000,6.190000,5.760000,5.820000,5.820000,1495700
2019-05-23,5.760000,5.940000,5.700000,5.870000,5.870000,800400
2019-05-24,5.940000,5.940000,5.780000,5.860000,5.860000,527300
2019-05-27,5.860000,5.990000,5.840000,5.970000,5.970000,412000
2019-05-28,5.950000,6.060000,5.890000,6.040000,6.040000,617700
2019-05-29,6.010000,6.040000,5.900000,5.960000,5.960000,536200
2019-05-30,5.980000,6.090000,5.880000,6.040000,6.040000,479700
2019-05-31,6.010000,6.010000,5.900000,6.010000,6.010000,746500
2019-06-03,6.030000,6.140000,5.930000,5.950000,5.950000,467900
2019-06-04,5.960000,6.080000,5.720000,5.800000,5.800000,656400
2019-06-05,5.850000,5.870000,5.720000,5.720000,5.720000,426800
2019-06-06,5.780000,5.850000,5.720000,5.780000,5.780000,340100
2019-06-07,5.840000,6.020000,5.780000,6.020000,6.020000,534700
2019-06-10,6.000000,6.050000,5.920000,5.960000,5.960000,351500
2019-06-11,6.020000,6.040000,5.950000,5.960000,5.960000,305900
2019-06-12,6.000000,6.030000,5.860000,5.900000,5.900000,538700
2019-06-13,5.940000,6.490000,5.940000,6.430000,6.430000,2599600
2019-06-14,6.450000,6.650000,6.360000,6.560000,6.560000,2324600
2019-06-17,6.600000,6.770000,6.600000,6.740000,6.740000,1480300
2019-06-18,6.790000,6.850000,6.380000,6.440000,6.440000,1909300
2019-06-19,6.450000,6.620000,6.320000,6.520000,6.520000,846300
2019-06-21,6.520000,6.980000,6.520000,6.980000,6.980000,1722300
2019-06-24,6.920000,7.340000,6.810000,7.230000,7.230000,1555000
2019-06-25,7.200000,7.350000,7.000000,7.000000,7.000000,1019800
2019-06-26,7.070000,7.450000,7.070000,7.400000,7.400000,1291400
2019-06-27,7.350000,7.600000,7.140000,7.420000,7.420000,1456000
2019-06-28,7.500000,7.850000,7.430000,7.850000,7.850000,1178300
2019-07-01,7.850000,7.960000,7.580000,7.680000,7.680000,1003900
2019-07-02,7.680000,7.800000,7.590000,7.590000,7.590000,764000
2019-07-03,7.590000,7.720000,7.420000,7.720000,7.720000,607300
2019-07-04,7.730000,7.950000,7.650000,7.950000,7.950000,902300
2019-07-05,7.890000,7.890000,7.770000,7.780000,7.780000,900800
2019-07-08,7.780000,7.970000,7.700000,7.930000,7.930000,592900
2019-07-10,7.980000,8.220000,7.930000,8.060000,8.060000,1194500
2019-07-11,8.100000,8.100000,7.850000,7.940000,7.940000,517900
2019-07-12,7.930000,8.050000,7.850000,7.870000,7.870000,369100
2019-07-15,7.810000,8.010000,7.740000,7.880000,7.880000,307300
2019-07-16,7.870000,7.980000,7.870000,7.870000,7.870000,164300
2019-07-17,7.880000,8.280000,7.880000,8.190000,8.190000,757200
2019-07-18,8.200000,8.340000,8.010000,8.340000,8.340000,913100
2019-07-19,8.280000,8.330000,8.050000,8.230000,8.230000,650200
2019-07-22,8.240000,8.240000,8.010000,8.060000,8.060000,230500
2019-07-23,8.130000,8.130000,7.900000,7.980000,7.980000,291900
2019-07-24,7.900000,7.970000,7.790000,7.790000,7.790000,390600
2019-07-25,7.810000,8.100000,7.600000,8.000000,8.000000,511800
2019-07-26,8.070000,8.190000,7.900000,7.990000,7.990000,394000
2019-07-29,8.010000,8.240000,8.010000,8.210000,8.210000,318600
2019-07-30,8.220000,8.650000,8.220000,8.640000,8.640000,928600
2019-07-31,8.690000,8.720000,8.250000,8.460000,8.460000,758400
2019-08-01,8.590000,8.860000,8.530000,8.530000,8.530000,877600
2019-08-02,8.550000,8.700000,8.040000,8.580000,8.580000,727300
2019-08-05,8.400000,8.580000,8.340000,8.550000,8.550000,379600
2019-08-06,8.610000,8.700000,8.410000,8.530000,8.530000,283700
2019-08-07,8.610000,8.900000,8.580000,8.900000,8.900000,1247400
2019-08-08,8.900000,9.350000,8.890000,9.150000,9.150000,1316300
2019-08-09,9.060000,9.360000,8.910000,9.310000,9.310000,1181800
2019-08-12,9.300000,9.550000,9.120000,9.460000,9.460000,450400
2019-08-13,9.490000,9.650000,9.290000,9.380000,9.380000,438800
2019-08-14,9.340000,9.600000,9.060000,9.150000,9.150000,491200
2019-08-15,9.270000,9.340000,8.490000,8.650000,8.650000,1018500
2019-08-16,8.800000,8.910000,8.410000,8.820000,8.820000,509000
2019-08-19,8.840000,9.250000,8.550000,8.610000,8.610000,914000
2019-08-20,8.580000,8.680000,8.200000,8.590000,8.590000,598600
2019-08-21,8.700000,8.790000,8.450000,8.600000,8.600000,588400
2019-08-22,8.670000,8.770000,8.410000,8.500000,8.500000,585900
2019-08-23,8.480000,8.690000,8.070000,8.150000,8.150000,765600
2019-08-26,8.270000,8.290000,7.870000,7.920000,7.920000,853700
2019-08-27,8.000000,8.180000,7.930000,8.180000,8.180000,289800
2019-08-28,8.160000,8.250000,8.060000,8.100000,8.100000,269200
2019-08-29,8.250000,8.300000,8.030000,8.250000,8.250000,590500
2019-08-30,8.250000,8.710000,8.250000,8.710000,8.710000,920100
2019-09-02,8.700000,8.870000,8.550000,8.660000,8.660000,730400
2019-09-03,8.580000,8.910000,8.560000,8.580000,8.580000,535900
2019-09-04,8.700000,8.770000,8.420000,8.520000,8.520000,678000
2019-09-05,8.610000,8.630000,8.360000,8.400000,8.400000,415800
2019-09-06,8.400000,8.470000,8.060000,8.440000,8.440000,873000
2019-09-09,8.450000,8.450000,8.070000,8.150000,8.150000,536500
2019-09-10,8.110000,8.120000,7.760000,7.880000,7.880000,583700
2019-09-11,7.920000,8.340000,7.820000,8.330000,8.330000,788900
2019-09-12,8.410000,8.470000,8.200000,8.300000,8.300000,221400
2019-09-13,8.380000,8.460000,8.230000,8.460000,8.460000,480400
2019-09-16,8.460000,8.460000,8.120000,8.250000,8.250000,678400
2019-09-17,8.250000,8.870000,8.160000,8.870000,8.870000,932100
2019-09-18,8.800000,9.130000,8.760000,9.000000,9.000000,1054700
2019-09-19,9.050000,9.400000,9.050000,9.290000,9.290000,1339500
2019-09-20,9.420000,9.420000,9.060000,9.070000,9.070000,491600
2019-09-23,9.000000,9.060000,8.750000,8.800000,8.800000,526600
2019-09-24,8.850000,8.940000,8.510000,8.850000,8.850000,784800
2019-09-25,8.750000,9.020000,8.550000,9.020000,9.020000,954000
2019-09-26,9.030000,9.150000,8.820000,9.150000,9.150000,762900
2019-09-27,9.070000,9.500000,9.000000,9.500000,9.500000,896600
2019-09-30,9.400000,9.650000,9.310000,9.500000,9.500000,1191000
2019-10-01,9.600000,9.600000,9.060000,9.060000,9.060000,712500
2019-10-02,9.040000,9.130000,8.810000,9.090000,9.090000,938900
2019-10-03,8.930000,9.340000,8.830000,9.340000,9.340000,1085900
2019-10-04,9.290000,9.630000,9.210000,9.630000,9.630000,1174200
2019-10-07,9.710000,9.940000,9.600000,9.600000,9.600000,1814500
2019-10-08,9.600000,9.950000,9.550000,9.790000,9.790000,1875300
2019-10-09,9.890000,9.980000,9.710000,9.800000,9.800000,1111100
2019-10-10,9.890000,10.000000,9.650000,10.000000,10.000000,1354600
2019-10-11,10.100000,10.390000,10.050000,10.180000,10.180000,2266500
2019-10-14,10.290000,10.420000,10.130000,10.210000,10.210000,1153200
2019-10-15,10.220000,10.290000,9.870000,10.250000,10.250000,937500
